TITLE	
537.0000	426.218
537.5000	423.843
538.0000	423.813
538.5000	422.749
539.0000	423.082
539.5000	418.924
540.0000	415.357
540.5000	413.442
541.0000	411.323
541.5000	407.528
542.0000	403.607
542.5000	400.158
543.0000	396.342
543.5000	390.925
544.0000	384.961
544.5000	377.211
545.0000	370.326
545.5000	363.189
546.0000	356.345
546.5000	351.359
547.0000	341.177
547.5000	331.843
548.0000	323.853
548.5000	315.373
549.0000	305.919
549.5000	296.136
550.0000	287.747
550.5000	279.005
551.0000	269.59
551.5000	258.968
552.0000	251.321
552.5000	242.83
553.0000	233.644
553.5000	224.826
554.0000	215.056
554.5000	206.344
555.0000	197.112
555.5000	189.792
556.0000	181.034
556.5000	173.55
557.0000	165.445
557.5000	158.397
558.0000	150.576
558.5000	144.205
559.0000	137.248
559.5000	130.964
560.0000	125.041
560.5000	118.593
561.0000	112.522
561.5000	107.687
562.0000	102.549
562.5000	97.6594
563.0000	92.7198
563.5000	87.829
564.0000	83.6814
564.5000	79.2531
565.0000	75.0577
565.5000	70.9418
566.0000	67.2399
566.5000	64.1539
567.0000	61.0847
567.5000	58.6429
568.0000	55.7558
568.5000	52.8809
569.0000	49.9672
569.5000	47.2655
570.0000	45.3852
570.5000	42.7994
571.0000	41.1803
571.5000	39.391
572.0000	37.1514
572.5000	35.3501
573.0000	33.7111
573.5000	32.0732
574.0000	30.456
574.5000	29.6654
575.0000	28.2653
575.5000	27.0622
576.0000	25.3812
576.5000	24.6293
577.0000	23.6812
577.5000	23.0068
578.0000	21.8588
578.5000	20.7048
579.0000	20.0704
579.5000	19.277
580.0000	18.3295
580.5000	17.7379
581.0000	17.0026
581.5000	16.581
582.0000	16.2069
582.5000	15.507
583.0000	14.969
583.5000	14.7462
584.0000	13.9718
584.5000	13.4797
585.0000	13.2411
585.5000	12.7316
586.0000	12.2027
586.5000	11.6495
587.0000	11.787
587.5000	11.4283
588.0000	11.1634
588.5000	10.564
589.0000	10.4677
589.5000	10.1987
590.0000	9.98298
590.5000	9.79435
591.0000	9.52146
591.5000	9.28058
592.0000	9.18201
592.5000	8.97165
593.0000	8.55687
593.5000	8.19229
594.0000	8.06733
594.5000	7.93143
595.0000	8.02031
595.5000	7.74979
596.0000	7.64714
596.5000	7.7218
597.0000	7.41029
597.5000	7.17363
598.0000	6.87052
598.5000	6.7246
599.0000	6.56553
599.5000	6.6898
600.0000	6.66454
600.5000	6.54183
601.0000	6.38992
601.5000	6.43502
602.0000	6.15472
602.5000	5.8281
603.0000	5.85983
603.5000	5.8854
604.0000	5.76696
604.5000	5.67061
605.0000	5.69424
605.5000	5.5501
606.0000	5.51442
606.5000	5.44215
607.0000	5.37226
607.5000	5.29733
608.0000	5.13398
608.5000	5.01319
609.0000	4.90922
609.5000	4.90448
610.0000	4.75847
610.5000	4.77417
611.0000	4.59391
611.5000	4.65038
612.0000	4.5592
612.5000	4.50097
613.0000	4.44093
613.5000	4.41529
614.0000	4.35607
614.5000	4.35545
615.0000	4.34645
615.5000	4.13702
616.0000	4.08435
616.5000	4.19015
617.0000	4.15529
617.5000	4.12472
618.0000	4.09958
618.5000	3.97354
619.0000	3.9415
619.5000	3.86727
620.0000	3.8101
620.5000	3.64559
621.0000	3.62321
621.5000	3.65977
622.0000	3.69638
622.5000	3.71768
623.0000	3.72642
623.5000	3.52595
624.0000	3.48336
624.5000	3.46827
625.0000	3.28023
625.5000	3.43941
626.0000	3.22902
626.5000	3.3391
627.0000	3.23319
627.5000	3.23657
628.0000	3.20864
628.5000	3.00065
629.0000	3.0059
629.5000	3.10623
630.0000	3.01113
630.5000	2.9386
631.0000	3.00066
631.5000	2.70712
632.0000	2.81514
632.5000	2.8718
633.0000	2.64104
633.5000	2.72991
634.0000	2.86903
634.5000	2.69099
635.0000	2.62917
635.5000	2.68596
636.0000	2.71449
636.5000	2.625
637.0000	2.60146
637.5000	2.43369
638.0000	2.39953
638.5000	2.47562
639.0000	2.44572
639.5000	2.33418
640.0000	2.35024
640.5000	2.34599
641.0000	2.31486
641.5000	2.23951
642.0000	2.23147
642.5000	2.19031
643.0000	2.16724
643.5000	2.113
644.0000	2.13548
644.5000	2.13778
645.0000	2.01249
645.5000	2.03918
646.0000	2.08476
646.5000	1.97262
647.0000	1.98317
647.5000	2.01906
648.0000	1.90046
648.5000	1.83771
649.0000	1.84435
649.5000	1.88279
650.0000	1.9173
650.5000	1.87347
651.0000	1.78944
651.5000	1.80392
652.0000	1.8684
652.5000	1.80692
653.0000	1.65438
653.5000	1.7297
654.0000	1.68608
654.5000	1.64383
655.0000	1.57671
655.5000	1.57244
656.0000	1.5757
656.5000	1.55814
657.0000	1.51272
657.5000	1.52346
658.0000	1.61071
658.5000	1.55249
659.0000	1.46427
659.5000	1.46521
660.0000	1.42727
660.5000	1.40275
661.0000	1.43657
661.5000	1.42189
662.0000	1.39098
662.5000	1.32828
663.0000	1.29666
663.5000	1.3543
664.0000	1.31196
664.5000	1.32125
665.0000	1.30252
665.5000	1.27221
666.0000	1.32259
666.5000	1.08841
667.0000	1.20844
667.5000	1.14067
668.0000	1.1823
668.5000	1.16431
669.0000	1.13891
669.5000	1.1214
670.0000	1.10422
670.5000	1.11767
671.0000	1.01293
671.5000	1.11575
672.0000	1.07412
672.5000	1.08165
673.0000	1.04073
673.5000	1.07001
674.0000	1.00399
674.5000	0.993496
675.0000	1.0468
675.5000	1.03911
676.0000	0.966795
676.5000	0.942362
677.0000	0.98421
677.5000	1.01599
678.0000	0.912831
678.5000	0.883045
679.0000	0.916637
679.5000	0.891889
680.0000	0.885215
680.5000	0.830847
681.0000	0.816663
681.5000	0.892678
682.0000	0.902866
682.5000	0.860529
683.0000	0.858401
683.5000	0.828572
684.0000	0.774281
684.5000	0.744151
685.0000	0.748278
685.5000	0.749428
686.0000	0.698791
686.5000	0.666621
687.0000	0.653758
687.5000	0.623952
688.0000	0.620704
688.5000	0.668745
689.0000	0.658021
689.5000	0.624681
690.0000	0.617932
690.5000	0.595576
691.0000	0.589585
691.5000	0.583102
692.0000	0.610279
692.5000	0.650025
693.0000	0.61092
693.5000	0.596528
694.0000	0.519218
694.5000	0.577394
695.0000	0.652713
695.5000	0.663886
696.0000	0.568687
696.5000	0.533327
697.0000	0.529739
697.5000	0.554108
698.0000	0.601552
698.5000	0.569513
699.0000	0.576003
699.5000	0.553672
700.0000	0.589529

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	UMBC

[Detailed Information]
Creation date	3/13/2020 3:17 PM

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	Int.
Start	415 nm
End	700 nm
Data interval	0.5 nm
Data points	571     

[Measurement Information]
Model name	FP-8200
Serial No.	C029561448
  Ex filter holder	None
  Em filter holder	None

Accessory	STR-811
Accessory S/N	A002761513

Measurement date	3/13/2020 3:17 PM

Mode	Emission
Ex bandwidth	2.5 nm
Em bandwidth	2.5 nm
Response	0.2 sec
Sensitivity	Medium
Measurement range	415 - 700 nm
Data interval	0.5 nm
Ex wavelength	400.0 nm
Scan speed	200 nm/min
Auto gain	Off
Light source	Xe lamp
Filter	Not used
Blank correction	On

