TITLE	
539.0000	34.1884
539.5000	33.0345
540.0000	32.2629
540.5000	31.7766
541.0000	30.9939
541.5000	30.386
542.0000	29.7465
542.5000	29.5683
543.0000	29.016
543.5000	28.2796
544.0000	27.9474
544.5000	27.5643
545.0000	26.8145
545.5000	26.0694
546.0000	26.4027
546.5000	25.926
547.0000	25.3706
547.5000	24.6343
548.0000	24.8835
548.5000	24.8308
549.0000	24.2263
549.5000	23.9039
550.0000	23.6473
550.5000	23.0446
551.0000	23.1934
551.5000	23.1748
552.0000	23.109
552.5000	22.6722
553.0000	22.1955
553.5000	22.2886
554.0000	22.1522
554.5000	21.992
555.0000	21.5914
555.5000	21.5084
556.0000	21.1459
556.5000	21.4876
557.0000	21.2098
557.5000	21.1829
558.0000	20.6275
558.5000	20.6178
559.0000	20.4391
559.5000	20.3558
560.0000	19.9415
560.5000	19.8125
561.0000	19.8133
561.5000	20.0475
562.0000	19.9607
562.5000	19.7835
563.0000	19.5033
563.5000	19.1949
564.0000	19.1777
564.5000	19.2239
565.0000	18.7218
565.5000	18.7856
566.0000	18.356
566.5000	18.6272
567.0000	18.4936
567.5000	18.3136
568.0000	18.2196
568.5000	18.0703
569.0000	17.809
569.5000	17.9487
570.0000	18.1881
570.5000	17.923
571.0000	17.6825
571.5000	17.529
572.0000	17.6796
572.5000	17.6522
573.0000	17.5129
573.5000	17.1252
574.0000	17.2171
574.5000	17.374
575.0000	17.035
575.5000	16.7184
576.0000	16.764
576.5000	16.5556
577.0000	16.4547
577.5000	16.751
578.0000	16.7228
578.5000	16.7034
579.0000	16.2553
579.5000	16.2528
580.0000	16.3274
580.5000	16.4106
581.0000	16.2158
581.5000	16.1593
582.0000	16.0302
582.5000	15.6848
583.0000	15.7217
583.5000	15.6728
584.0000	15.8524
584.5000	15.5042
585.0000	15.3488
585.5000	15.2647
586.0000	15.3063
586.5000	15.3194
587.0000	15.1885
587.5000	15.0766
588.0000	15.0353
588.5000	15.1792
589.0000	15.0714
589.5000	14.9436
590.0000	14.8177
590.5000	14.6946
591.0000	14.6902
591.5000	14.8118
592.0000	14.5857
592.5000	14.3926
593.0000	14.4438
593.5000	14.4936
594.0000	14.2942
594.5000	14.3249
595.0000	13.8598
595.5000	13.8938
596.0000	14.2958
596.5000	14.0716
597.0000	13.9518
597.5000	13.8343
598.0000	13.8306
598.5000	13.6114
599.0000	13.7014
599.5000	13.7422
600.0000	13.5417
600.5000	13.5054
601.0000	13.4722
601.5000	13.3683
602.0000	13.0836
602.5000	12.95
603.0000	13.1453
603.5000	12.9722
604.0000	12.7537
604.5000	12.5506
605.0000	12.4165
605.5000	12.4877
606.0000	12.4581
606.5000	12.4532
607.0000	12.3193
607.5000	12.4583
608.0000	12.4628
608.5000	12.2444
609.0000	11.9689
609.5000	11.9273
610.0000	11.4396
610.5000	11.656
611.0000	11.7047
611.5000	11.8643
612.0000	11.715
612.5000	11.3575
613.0000	11.2779
613.5000	11.0178
614.0000	11.1843
614.5000	11.1427
615.0000	10.8859
615.5000	10.9526
616.0000	10.911
616.5000	10.5952
617.0000	10.5045
617.5000	10.8143
618.0000	10.2959
618.5000	10.5442
619.0000	10.1896
619.5000	9.93447
620.0000	10.2601
620.5000	10.0764
621.0000	9.99573
621.5000	9.92914
622.0000	9.84377
622.5000	9.6838
623.0000	9.479
623.5000	9.40567
624.0000	9.33025
624.5000	9.30458
625.0000	9.27874
625.5000	9.03137
626.0000	9.0005
626.5000	9.00841
627.0000	8.73293
627.5000	8.7165
628.0000	8.64904
628.5000	8.46152
629.0000	8.52142
629.5000	8.46959
630.0000	8.19061
630.5000	8.1429
631.0000	7.85773
631.5000	7.8438
632.0000	8.03909
632.5000	7.76492
633.0000	7.70253
633.5000	7.84056
634.0000	7.7823
634.5000	7.84358
635.0000	7.64373
635.5000	7.42917
636.0000	7.22495
636.5000	7.13526
637.0000	7.21492
637.5000	6.87758
638.0000	6.89971
638.5000	6.81085
639.0000	6.82601
639.5000	6.4488
640.0000	6.70544
640.5000	6.37332
641.0000	6.35455
641.5000	6.24334
642.0000	6.30314
642.5000	6.14414
643.0000	6.13345
643.5000	6.13811
644.0000	5.93027
644.5000	5.92134
645.0000	5.80333
645.5000	5.84304
646.0000	5.64804
646.5000	5.40218
647.0000	5.39376
647.5000	5.61005
648.0000	5.32771
648.5000	5.19067
649.0000	5.16186
649.5000	5.13746
650.0000	5.09383
650.5000	4.95078
651.0000	5.02436
651.5000	4.91987
652.0000	4.73355
652.5000	4.62631
653.0000	4.46107
653.5000	4.6183
654.0000	4.39493
654.5000	4.27823
655.0000	4.33615
655.5000	4.22443
656.0000	4.32706
656.5000	4.38282
657.0000	4.27238
657.5000	4.16051
658.0000	3.96292
658.5000	3.87803
659.0000	3.7961
659.5000	3.77319
660.0000	3.66916
660.5000	3.65817
661.0000	3.60001
661.5000	3.48627
662.0000	3.4826
662.5000	3.50661
663.0000	3.4513
663.5000	3.38895
664.0000	3.28166
664.5000	3.2686
665.0000	3.22239
665.5000	3.34219
666.0000	3.21881
666.5000	3.10554
667.0000	2.89085
667.5000	2.83348
668.0000	2.81251
668.5000	2.84382
669.0000	2.74788
669.5000	2.66992
670.0000	2.68154
670.5000	2.64089
671.0000	2.62835
671.5000	2.57353
672.0000	2.56586
672.5000	2.44522
673.0000	2.43987
673.5000	2.33082
674.0000	2.34257
674.5000	2.28825
675.0000	2.2206
675.5000	2.17831
676.0000	2.1827
676.5000	2.18711
677.0000	2.12914
677.5000	2.0548
678.0000	1.87381
678.5000	2.03707
679.0000	1.94398
679.5000	1.94158
680.0000	1.89256
680.5000	1.83355
681.0000	1.75202
681.5000	1.76791
682.0000	1.72221
682.5000	1.69181
683.0000	1.64942
683.5000	1.62311
684.0000	1.51075
684.5000	1.55941
685.0000	1.50593
685.5000	1.4469
686.0000	1.41974
686.5000	1.37613
687.0000	1.31534
687.5000	1.27959
688.0000	1.23327
688.5000	1.25844
689.0000	1.26832
689.5000	1.11301
690.0000	1.10091
690.5000	1.01168
691.0000	1.09546
691.5000	1.03199
692.0000	1.00792
692.5000	1.03127
693.0000	1.01174
693.5000	0.964191
694.0000	0.871271
694.5000	0.941098
695.0000	0.937552
695.5000	1.01965
696.0000	0.908512
696.5000	0.866606
697.0000	0.936436
697.5000	0.947056
698.0000	0.92007
698.5000	0.868719
699.0000	0.85853
699.5000	0.855473
700.0000	0.877616

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	UMBC

[Detailed Information]
Creation date	3/13/2020 2:25 PM

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	Int.
Start	415 nm
End	700 nm
Data interval	0.5 nm
Data points	571     

[Measurement Information]
Model name	FP-8200
Serial No.	C029561448
  Ex filter holder	None
  Em filter holder	None

Accessory	STR-811
Accessory S/N	A002761513

Measurement date	3/13/2020 2:25 PM

Mode	Emission
Ex bandwidth	2.5 nm
Em bandwidth	2.5 nm
Response	0.2 sec
Sensitivity	Medium
Measurement range	415 - 700 nm
Data interval	0.5 nm
Ex wavelength	400.0 nm
Scan speed	200 nm/min
Auto gain	Off
Light source	Xe lamp
Filter	Not used
Blank correction	On

