TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:41:12
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	     1.42634
MAXY	   296.98859
MINY	     0.47517
XYDATA
548.5000	21.4862
549.0000	20.4749
549.5000	20.2227
550.0000	19.5461
550.5000	19.01
551.0000	18.1063
551.5000	17.4911
552.0000	17.0667
552.5000	16.6959
553.0000	16.0936
553.5000	15.6406
554.0000	15.3041
554.5000	14.8801
555.0000	14.4646
555.5000	13.8412
556.0000	13.4582
556.5000	13.1111
557.0000	12.8453
557.5000	12.7693
558.0000	12.3471
558.5000	12.1524
559.0000	11.9074
559.5000	11.6563
560.0000	11.5977
560.5000	10.9977
561.0000	10.8772
561.5000	10.6361
562.0000	10.4771
562.5000	10.3221
563.0000	10.0536
563.5000	9.76062
564.0000	9.96905
564.5000	9.93059
565.0000	9.45042
565.5000	9.42246
566.0000	9.45681
566.5000	9.22768
567.0000	8.96886
567.5000	8.69033
568.0000	8.46893
568.5000	8.69429
569.0000	8.5569
569.5000	8.26935
570.0000	8.22575
570.5000	8.41006
571.0000	8.09145
571.5000	8.04505
572.0000	7.97392
572.5000	7.89831
573.0000	7.75629
573.5000	7.81354
574.0000	7.7132
574.5000	7.64912
575.0000	7.6051
575.5000	7.55208
576.0000	7.42608
576.5000	7.38045
577.0000	7.38769
577.5000	7.36095
578.0000	7.24577
578.5000	7.0317
579.0000	6.9359
579.5000	6.97779
580.0000	6.84589
580.5000	6.96803
581.0000	6.78828
581.5000	6.82621
582.0000	6.94754
582.5000	6.81825
583.0000	6.65085
583.5000	6.58973
584.0000	6.56809
584.5000	6.50905
585.0000	6.54066
585.5000	6.38317
586.0000	6.39408
586.5000	6.25357
587.0000	6.25741
587.5000	6.30877
588.0000	6.32231
588.5000	6.21245
589.0000	6.17033
589.5000	6.19173
590.0000	6.15648
590.5000	6.0695
591.0000	6.07804
591.5000	6.06342
592.0000	6.1249
592.5000	5.98007
593.0000	6.16919
593.5000	6.01965
594.0000	5.93905
594.5000	6.18129
595.0000	5.8316
595.5000	5.76899
596.0000	5.82844
596.5000	5.77815
597.0000	5.82256
597.5000	5.63049
598.0000	5.6868
598.5000	5.6957
599.0000	5.65539
599.5000	5.66723
600.0000	5.65306
600.5000	5.69782
601.0000	5.56575
601.5000	5.49857
602.0000	5.46696
602.5000	5.18025
603.0000	5.19469
603.5000	5.34575
604.0000	5.06953
604.5000	5.2288
605.0000	5.22795
605.5000	5.13578
606.0000	5.18708
606.5000	5.13069
607.0000	4.96605
607.5000	4.89266
608.0000	5.05447
608.5000	5.03864
609.0000	4.92537
609.5000	5.1216
610.0000	4.88692
610.5000	4.97629
611.0000	4.76277
611.5000	4.83267
612.0000	4.73
612.5000	4.81863
613.0000	4.76198
613.5000	4.74901
614.0000	4.69975
614.5000	4.65632
615.0000	4.51962
615.5000	4.52521
616.0000	4.4972
616.5000	4.42292
617.0000	4.34592
617.5000	4.52682
618.0000	4.44875
618.5000	4.42669
619.0000	4.34406
619.5000	4.38177
620.0000	4.30353
620.5000	4.19751
621.0000	4.18863
621.5000	4.23883
622.0000	4.187
622.5000	4.08444
623.0000	4.02831
623.5000	4.07459
624.0000	3.93743
624.5000	3.96824
625.0000	3.93888
625.5000	4.06211
626.0000	3.85316
626.5000	3.80993
627.0000	3.62615
627.5000	3.72612
628.0000	3.70167
628.5000	3.58146
629.0000	3.51043
629.5000	3.55389
630.0000	3.64092
630.5000	3.5643
631.0000	3.63198
631.5000	3.4008
632.0000	3.32914
632.5000	3.36295
633.0000	3.44218
633.5000	3.32888
634.0000	3.284
634.5000	3.22737
635.0000	3.14977
635.5000	3.09763
636.0000	3.16064
636.5000	3.20504
637.0000	3.05016
637.5000	2.98052
638.0000	2.9471
638.5000	2.88056
639.0000	2.97689
639.5000	2.89374
640.0000	2.86289
640.5000	2.80788
641.0000	2.82643
641.5000	2.76149
642.0000	2.77549
642.5000	2.7856
643.0000	2.74958
643.5000	2.70484
644.0000	2.60224
644.5000	2.52338
645.0000	2.69502
645.5000	2.49387
646.0000	2.53745
646.5000	2.40678
647.0000	2.59886
647.5000	2.42338
648.0000	2.41587
648.5000	2.38707
649.0000	2.3346
649.5000	2.31868
650.0000	2.27584
650.5000	2.20908
651.0000	2.22991
651.5000	2.18252
652.0000	2.1813
652.5000	2.18327
653.0000	2.1101
653.5000	2.1379
654.0000	2.06445
654.5000	2.05935
655.0000	1.95047
655.5000	2.0131
656.0000	1.98449
656.5000	1.98926
657.0000	1.91654
657.5000	1.89172
658.0000	1.83982
658.5000	1.82935
659.0000	1.81121
659.5000	1.79148
660.0000	1.74816
660.5000	1.75599
661.0000	1.71891
661.5000	1.77958
662.0000	1.70752
662.5000	1.62652
663.0000	1.50939
663.5000	1.59532
664.0000	1.59035
664.5000	1.55594
665.0000	1.51363
665.5000	1.58573
666.0000	1.49122
666.5000	1.47334
667.0000	1.34714
667.5000	1.43876
668.0000	1.36659
668.5000	1.30381
669.0000	1.30693
669.5000	1.32672
670.0000	1.29591
670.5000	1.3152
671.0000	1.2243
671.5000	1.3948
672.0000	1.3377
672.5000	1.27252
673.0000	1.22832
673.5000	1.18451
674.0000	1.16834
674.5000	1.13529
675.0000	1.17511
675.5000	1.15927
676.0000	1.15612
676.5000	1.11122
677.0000	0.973726
677.5000	1.049
678.0000	1.04571
678.5000	0.990843
679.0000	0.997166
679.5000	0.963202
680.0000	0.949043
680.5000	0.952262
681.0000	0.910484
681.5000	0.894307
682.0000	0.909301
682.5000	0.869904
683.0000	0.923104
683.5000	0.919731
684.0000	0.9105
684.5000	0.871942
