TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	15:01:01
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	     2.47705
MAXY	   476.90765
MINY	     0.61947
XYDATA
415.0000	2.47705
415.5000	2.44144
416.0000	2.50763
416.5000	2.52713
417.0000	2.52749
417.5000	2.54783
418.0000	2.56095
418.5000	2.64853
419.0000	2.78199
419.5000	2.74289
420.0000	2.84322
420.5000	2.86132
421.0000	2.84961
421.5000	2.86059
422.0000	3.01132
422.5000	2.80085
423.0000	2.79524
423.5000	2.82694
424.0000	2.82593
424.5000	2.74935
425.0000	2.71022
425.5000	2.76222
426.0000	2.85458
426.5000	2.79557
427.0000	2.73784
427.5000	2.7876
428.0000	3.04487
428.5000	2.9039
429.0000	2.77819
429.5000	2.73738
430.0000	2.79964
430.5000	2.79909
431.0000	2.77212
431.5000	2.78157
432.0000	2.72238
432.5000	2.65698
433.0000	2.74905
433.5000	2.70902
434.0000	2.74489
434.5000	2.7001
435.0000	2.71733
435.5000	2.7799
436.0000	2.7369
436.5000	2.70011
437.0000	2.65489
437.5000	2.72076
438.0000	2.70293
438.5000	2.74787
439.0000	2.68479
439.5000	2.67967
440.0000	2.80042
440.5000	2.73438
441.0000	2.71987
441.5000	2.68838
442.0000	2.74285
442.5000	2.75956
443.0000	2.71714
443.5000	2.77033
444.0000	2.75973
444.5000	2.68768
445.0000	2.76986
445.5000	2.75855
446.0000	2.83687
446.5000	2.92957
447.0000	3.04062
447.5000	3.16686
448.0000	3.16584
448.5000	3.08078
449.0000	3.03328
449.5000	2.72429
450.0000	2.69734
450.5000	2.65674
451.0000	2.39364
451.5000	2.55881
452.0000	2.26799
452.5000	2.56941
453.0000	2.77898
453.5000	2.85012
454.0000	2.76069
454.5000	2.9982
455.0000	3.16471
455.5000	3.14532
456.0000	3.32201
456.5000	3.34023
457.0000	3.31978
457.5000	3.4112
458.0000	3.51131
458.5000	3.5924
459.0000	3.59193
459.5000	3.54462
460.0000	3.68854
460.5000	3.78241
461.0000	3.64512
461.5000	3.81096
462.0000	3.8476
462.5000	3.84362
463.0000	3.99293
463.5000	4.11637
464.0000	4.20955
464.5000	4.35807
465.0000	4.37655
465.5000	4.458
466.0000	4.67677
466.5000	4.67511
467.0000	4.88615
467.5000	4.63747
468.0000	4.86819
468.5000	5.06826
469.0000	5.14187
469.5000	5.28591
470.0000	5.21877
470.5000	5.43834
471.0000	5.6655
471.5000	5.73548
472.0000	5.88908
472.5000	6.2844
473.0000	6.45318
473.5000	6.65375
474.0000	6.97942
474.5000	7.26465
475.0000	7.62921
475.5000	8.03532
476.0000	8.25481
476.5000	8.65233
477.0000	9.01889
477.5000	9.55691
478.0000	10.128
478.5000	10.5173
479.0000	11.1192
479.5000	11.5427
480.0000	12.0977
480.5000	13.2243
481.0000	14.0622
481.5000	14.7717
482.0000	15.7382
482.5000	16.6644
483.0000	17.547
483.5000	18.6793
484.0000	20.1595
484.5000	21.394
485.0000	22.4972
485.5000	24.3888
486.0000	25.9132
486.5000	27.9739
487.0000	30.2397
487.5000	32.5249
488.0000	34.7501
488.5000	37.1532
489.0000	39.3544
489.5000	42.4453
490.0000	45.3462
490.5000	48.5
491.0000	51.7777
491.5000	55.6645
492.0000	59.8798
492.5000	63.744
493.0000	68.594
493.5000	73.3097
494.0000	77.6263
494.5000	82.5355
495.0000	88.1534
495.5000	94.7561
496.0000	100.204
496.5000	105.948
497.0000	113.35
497.5000	122.597
498.0000	128.927
498.5000	136.107
499.0000	142.971
499.5000	150.625
500.0000	159.459
500.5000	167.404
501.0000	175.799
501.5000	186.459
502.0000	195.44
502.5000	203.887
503.0000	214.006
503.5000	224.229
504.0000	233.503
504.5000	242.16
505.0000	252.523
505.5000	263.01
506.0000	273.059
506.5000	284.112
507.0000	295.533
507.5000	305.001
508.0000	313.578
508.5000	322.982
509.0000	332.624
509.5000	343.503
510.0000	350.82
510.5000	361.245
511.0000	370.01
511.5000	378.507
512.0000	388.158
512.5000	394.973
513.0000	403.931
513.5000	411.592
514.0000	417.195
514.5000	423.877
515.0000	431.985
515.5000	438.577
516.0000	443.513
516.5000	449.489
517.0000	454.721
517.5000	457.018
518.0000	461.243
518.5000	465.167
519.0000	467.923
519.5000	469.512
520.0000	472.537
520.5000	474.88
521.0000	475.389
521.5000	476.864
522.0000	476.908
522.5000	476.617
523.0000	476.533
523.5000	475.435
524.0000	474.095
524.5000	472.434
525.0000	471.176
525.5000	468.3
526.0000	466.799
526.5000	462.721
527.0000	459.97
527.5000	457.449
528.0000	452.231
528.5000	448.5
529.0000	444.565
529.5000	441.44
530.0000	435.924
530.5000	430.132
531.0000	424.326
531.5000	418.548
532.0000	412.92
532.5000	407.721
533.0000	401.463
533.5000	394.736
534.0000	386.593
534.5000	379.84
535.0000	372.803
535.5000	364.188
536.0000	356.068
536.5000	349.111
537.0000	342.479
537.5000	332.477
538.0000	324.851
