TITLE	
538.5000	19.1785
539.0000	19.0768
539.5000	18.9025
540.0000	18.498
540.5000	18.3169
541.0000	18.1831
541.5000	17.9827
542.0000	17.9784
542.5000	18.0972
543.0000	17.7047
543.5000	17.4346
544.0000	17.3702
544.5000	17.2696
545.0000	16.9995
545.5000	16.8995
546.0000	16.6831
546.5000	16.568
547.0000	16.3127
547.5000	16.4101
548.0000	16.2137
548.5000	16.3489
549.0000	15.8093
549.5000	15.9671
550.0000	15.7387
550.5000	15.7885
551.0000	15.7168
551.5000	15.6806
552.0000	15.6874
552.5000	15.4862
553.0000	15.3285
553.5000	15.4004
554.0000	15.5253
554.5000	15.3597
555.0000	15.2468
555.5000	14.977
556.0000	15.0355
556.5000	14.6672
557.0000	15.145
557.5000	14.7909
558.0000	14.8046
558.5000	14.7555
559.0000	14.2468
559.5000	14.4767
560.0000	14.5639
560.5000	14.41
561.0000	14.3066
561.5000	14.254
562.0000	14.2413
562.5000	14.3251
563.0000	14.0863
563.5000	13.9903
564.0000	13.8461
564.5000	13.8567
565.0000	13.8495
565.5000	13.9672
566.0000	13.6568
566.5000	13.7343
567.0000	13.563
567.5000	13.4582
568.0000	13.1473
568.5000	13.0388
569.0000	12.9373
569.5000	13.2307
570.0000	12.9358
570.5000	13.0453
571.0000	12.8326
571.5000	12.7544
572.0000	12.8514
572.5000	12.7712
573.0000	12.8376
573.5000	12.817
574.0000	12.6312
574.5000	12.4877
575.0000	12.4984
575.5000	12.4185
576.0000	12.5429
576.5000	11.9916
577.0000	12.1811
577.5000	12.221
578.0000	12.0979
578.5000	12.2784
579.0000	12.0369
579.5000	12.1521
580.0000	12.0812
580.5000	12.0811
581.0000	11.9494
581.5000	11.9226
582.0000	11.7428
582.5000	11.7084
583.0000	11.791
583.5000	11.6392
584.0000	11.5083
584.5000	11.6332
585.0000	11.4918
585.5000	11.2781
586.0000	11.5391
586.5000	11.2701
587.0000	11.41
587.5000	11.3752
588.0000	11.2766
588.5000	11.1137
589.0000	11.0284
589.5000	11.1833
590.0000	11.0774
590.5000	10.9656
591.0000	10.9744
591.5000	10.9124
592.0000	11.0365
592.5000	10.6555
593.0000	10.8586
593.5000	10.7762
594.0000	10.6593
594.5000	10.5727
595.0000	10.5939
595.5000	10.4663
596.0000	10.3806
596.5000	10.3823
597.0000	10.2161
597.5000	10.0478
598.0000	10.1709
598.5000	10.2584
599.0000	9.97586
599.5000	10.0109
600.0000	9.97229
600.5000	10.074
601.0000	9.73767
601.5000	9.75897
602.0000	9.79559
602.5000	9.63993
603.0000	9.27277
603.5000	9.60187
604.0000	9.15643
604.5000	9.15838
605.0000	9.52745
605.5000	9.53083
606.0000	9.36792
606.5000	9.38478
607.0000	9.33211
607.5000	9.26176
608.0000	9.1545
608.5000	9.13885
609.0000	8.87591
609.5000	8.68113
610.0000	8.67371
610.5000	8.66011
611.0000	8.73866
611.5000	8.79532
612.0000	8.5931
612.5000	8.61817
613.0000	8.39594
613.5000	8.21086
614.0000	8.15862
614.5000	8.11116
615.0000	8.11391
615.5000	7.81968
616.0000	7.92732
616.5000	7.9697
617.0000	7.78211
617.5000	7.92991
618.0000	7.53476
618.5000	7.70248
619.0000	7.5965
619.5000	7.29421
620.0000	7.54928
620.5000	7.38449
621.0000	7.3605
621.5000	7.25393
622.0000	7.20696
622.5000	7.12725
623.0000	6.96941
623.5000	7.12834
624.0000	7.07025
624.5000	6.84551
625.0000	6.87964
625.5000	6.65324
626.0000	6.60406
626.5000	6.30486
627.0000	6.36496
627.5000	6.18353
628.0000	6.18748
628.5000	6.28918
629.0000	6.1777
629.5000	6.03347
630.0000	5.96102
630.5000	5.92586
631.0000	5.91727
631.5000	5.87401
632.0000	5.79679
632.5000	5.83216
633.0000	5.71126
633.5000	5.64931
634.0000	5.55594
634.5000	5.40036
635.0000	5.43291
635.5000	5.28947
636.0000	5.20061
636.5000	5.24037
637.0000	5.13468
637.5000	5.06604
638.0000	5.07342
638.5000	5.0442
639.0000	4.78141
639.5000	4.76877
640.0000	4.81228
640.5000	4.68737
641.0000	4.67175
641.5000	4.56121
642.0000	4.63795
642.5000	4.46808
643.0000	4.35244
643.5000	4.27199
644.0000	4.30892
644.5000	4.25619
645.0000	4.15042
645.5000	4.11581
646.0000	3.9435
646.5000	4.07887
647.0000	4.08798
647.5000	3.94321
648.0000	3.84367
648.5000	3.68121
649.0000	3.64263
649.5000	3.60196
650.0000	3.71891
650.5000	3.61614
651.0000	3.41387
651.5000	3.42804
652.0000	3.37571
652.5000	3.38733
653.0000	3.40831
653.5000	3.26541
654.0000	3.22549
654.5000	3.07596
655.0000	3.15016
655.5000	3.0408
656.0000	3.03078
656.5000	3.04564
657.0000	2.92414
657.5000	2.88623
658.0000	2.86734
658.5000	2.80907
659.0000	2.74597
659.5000	2.72104
660.0000	2.51247
660.5000	2.6321
661.0000	2.53107
661.5000	2.62537
662.0000	2.515
662.5000	2.3681
663.0000	2.34504
663.5000	2.31953
664.0000	2.33831
664.5000	2.34935
665.0000	2.16211
665.5000	2.10798
666.0000	2.20433
666.5000	2.22531
667.0000	2.11403
667.5000	1.94838
668.0000	1.90315
668.5000	1.98223
669.0000	1.97141
669.5000	1.92547
670.0000	1.92039
670.5000	1.80883
671.0000	1.73149
671.5000	1.74579
672.0000	1.7696
672.5000	1.69121
673.0000	1.68587
673.5000	1.71717
674.0000	1.66384
674.5000	1.579
675.0000	1.50156
675.5000	1.52186
676.0000	1.51903
676.5000	1.41995
677.0000	1.43328
677.5000	1.35657
678.0000	1.4259
678.5000	1.32625
679.0000	1.33953
679.5000	1.3131
680.0000	1.29123
680.5000	1.26891
681.0000	1.2484
681.5000	1.20491
682.0000	1.23276
682.5000	1.12444
683.0000	1.18246
683.5000	1.16611
684.0000	1.13122
684.5000	1.05455
685.0000	1.07796
685.5000	1.01031
686.0000	1.04308
686.5000	1.00508
687.0000	0.893076
687.5000	0.888594
688.0000	0.787678
688.5000	0.840162
689.0000	0.785711
689.5000	0.690353
690.0000	0.741196
690.5000	0.713126
691.0000	0.689366
691.5000	0.696372
692.0000	0.645444
692.5000	0.644225
693.0000	0.644841
693.5000	0.641768
694.0000	0.54949
694.5000	0.578623
695.0000	0.731134
695.5000	0.645268
696.0000	0.673025
696.5000	0.619088
697.0000	0.647062
697.5000	0.619832
698.0000	0.59005
698.5000	0.542747
699.0000	0.503324
699.5000	0.58636
700.0000	0.583203

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	UMBC

[Detailed Information]
Creation date	3/13/2020 2:18 PM

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	Int.
Start	415 nm
End	700 nm
Data interval	0.5 nm
Data points	571     

[Measurement Information]
Model name	FP-8200
Serial No.	C029561448
  Ex filter holder	None
  Em filter holder	None

Accessory	STR-811
Accessory S/N	A002761513

Measurement date	3/13/2020 2:18 PM

Mode	Emission
Ex bandwidth	2.5 nm
Em bandwidth	2.5 nm
Response	0.2 sec
Sensitivity	Medium
Measurement range	415 - 700 nm
Data interval	0.5 nm
Ex wavelength	400.0 nm
Scan speed	200 nm/min
Auto gain	Off
Light source	Xe lamp
Filter	Not used
Blank correction	On

