TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:51:36
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	     1.73455
MAXY	   270.19672
MINY	     0.42018
XYDATA
415.0000	1.73455
415.5000	1.71503
416.0000	1.77802
416.5000	1.87565
417.0000	1.86594
417.5000	1.82011
418.0000	1.8737
418.5000	1.97377
419.0000	1.98282
419.5000	1.99835
420.0000	1.99936
420.5000	1.99388
421.0000	1.92992
421.5000	1.96788
422.0000	2.0463
422.5000	2.0443
423.0000	1.97751
423.5000	1.88667
424.0000	1.90504
424.5000	1.87201
425.0000	1.96432
425.5000	2.06712
426.0000	1.97685
426.5000	1.9363
427.0000	2.18578
427.5000	2.08619
428.0000	2.11117
428.5000	2.00606
429.0000	1.99797
429.5000	1.9593
430.0000	2.14054
430.5000	2.05006
431.0000	2.08669
431.5000	2.05055
432.0000	1.97258
432.5000	1.92674
433.0000	2.06137
433.5000	2.00648
434.0000	1.99
434.5000	1.97354
435.0000	2.0303
435.5000	1.93543
436.0000	1.9173
436.5000	1.99818
437.0000	2.05524
437.5000	1.99868
438.0000	1.93729
438.5000	2.05615
439.0000	2.08528
439.5000	2.0615
440.0000	2.03948
440.5000	1.9759
441.0000	2.01286
441.5000	2.02453
442.0000	2.13733
442.5000	2.11357
443.0000	2.09878
443.5000	2.08233
444.0000	2.15074
444.5000	2.1403
445.0000	2.12418
445.5000	2.03158
446.0000	2.11062
446.5000	2.29649
447.0000	2.17801
447.5000	2.32777
448.0000	2.49176
448.5000	2.37099
449.0000	2.23892
449.5000	2.25971
450.0000	2.02099
450.5000	2.0215
451.0000	1.646
451.5000	1.76681
452.0000	1.70906
452.5000	1.89267
453.0000	1.81659
453.5000	1.77484
454.0000	1.99068
454.5000	2.20507
455.0000	2.288
455.5000	2.35933
456.0000	2.29405
456.5000	2.33767
457.0000	2.50754
457.5000	2.54924
458.0000	2.51417
458.5000	2.52876
459.0000	2.65961
459.5000	2.79663
460.0000	2.85322
460.5000	2.92249
461.0000	2.85121
461.5000	2.97638
462.0000	3.14474
462.5000	3.15434
463.0000	3.24054
463.5000	3.33805
464.0000	3.37542
464.5000	3.42766
465.0000	3.59106
465.5000	3.75667
466.0000	3.94883
466.5000	4.12128
467.0000	3.98649
467.5000	4.15421
468.0000	4.23401
468.5000	4.7039
469.0000	4.92766
469.5000	4.95991
470.0000	5.0647
470.5000	5.26398
471.0000	5.38308
471.5000	5.74656
472.0000	5.95474
472.5000	6.41353
473.0000	6.71899
473.5000	6.97891
474.0000	7.40767
474.5000	7.83596
475.0000	8.42299
475.5000	8.94768
476.0000	9.22477
476.5000	9.70821
477.0000	10.3151
477.5000	11.1271
478.0000	12.0415
478.5000	12.6214
479.0000	13.2721
479.5000	14.2565
480.0000	15.2866
480.5000	16.0588
481.0000	17.345
481.5000	18.3221
482.0000	19.6921
482.5000	20.9223
483.0000	22.3837
483.5000	23.9733
484.0000	26.0672
484.5000	27.798
485.0000	29.5896
485.5000	31.3587
486.0000	33.1635
486.5000	35.9394
487.0000	38.717
487.5000	41.238
488.0000	44.0726
488.5000	46.7897
489.0000	49.5481
489.5000	52.5476
490.0000	56.3099
490.5000	59.6288
491.0000	63.4889
491.5000	67.3506
492.0000	71.4481
492.5000	75.9008
493.0000	79.9752
493.5000	84.9901
494.0000	89.7671
494.5000	94.4434
495.0000	99.503
495.5000	104.515
496.0000	110.112
496.5000	116.087
497.0000	122.266
497.5000	128.736
498.0000	133.737
498.5000	140.017
499.0000	145.32
499.5000	151.968
500.0000	157.923
500.5000	164.59
501.0000	171.384
501.5000	178.162
502.0000	183.155
502.5000	189.593
503.0000	195.453
503.5000	200.673
504.0000	205.658
504.5000	211.608
505.0000	217.793
505.5000	223.778
506.0000	228.825
506.5000	233.682
507.0000	237.807
507.5000	242.85
508.0000	247.23
508.5000	250.612
509.0000	253.17
509.5000	257.721
510.0000	261.683
510.5000	261.544
511.0000	264.122
511.5000	265.193
512.0000	266.007
512.5000	267.653
513.0000	270.197
513.5000	268.857
514.0000	268.849
514.5000	270.091
515.0000	269.274
515.5000	268.492
516.0000	267.626
516.5000	266.302
517.0000	265.195
517.5000	263.054
518.0000	260.714
518.5000	258.317
519.0000	256.634
519.5000	253.478
520.0000	250.956
520.5000	247.717
521.0000	244.527
521.5000	241.309
522.0000	237.172
522.5000	234.14
523.0000	229.722
523.5000	225.985
524.0000	222.158
524.5000	218.984
525.0000	213.631
525.5000	209.549
526.0000	205.074
526.5000	200.221
527.0000	195.848
527.5000	191.148
528.0000	186.92
528.5000	183.553
529.0000	178.125
529.5000	172.861
530.0000	168.346
530.5000	163.853
531.0000	159.204
531.5000	155.043
532.0000	149.342
532.5000	145.137
533.0000	141.277
533.5000	136.162
534.0000	131.593
534.5000	127.212
535.0000	123.087
535.5000	118.75
536.0000	114.293
536.5000	109.39
537.0000	105.88
537.5000	101.893
538.0000	96.8291
