TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:10:07
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	    12.65957
MAXY	   237.32716
MINY	     0.75719
XYDATA
415.0000	12.6596
415.5000	12.9855
416.0000	13.5204
416.5000	14.177
417.0000	14.859
417.5000	15.2675
418.0000	15.7026
418.5000	16.0639
419.0000	16.4153
419.5000	17.0003
420.0000	17.4673
420.5000	17.8901
421.0000	18.4479
421.5000	18.5956
422.0000	18.853
422.5000	19.268
423.0000	19.7342
423.5000	19.9418
424.0000	20.2689
424.5000	20.5493
425.0000	20.7022
425.5000	21.0548
426.0000	21.3773
426.5000	21.4824
427.0000	22.0675
427.5000	22.2958
428.0000	22.175
428.5000	22.4711
429.0000	22.847
429.5000	22.9973
430.0000	23.5135
430.5000	23.5497
431.0000	23.516
431.5000	23.8651
432.0000	24.6823
432.5000	24.3389
433.0000	24.7292
433.5000	25.2699
434.0000	25.4826
434.5000	26.0688
435.0000	26.3709
435.5000	26.918
436.0000	27.2754
436.5000	27.6671
437.0000	28.0392
437.5000	28.9019
438.0000	29.2879
438.5000	29.8795
439.0000	30.5792
439.5000	31.2197
440.0000	32.1446
440.5000	32.9883
441.0000	33.5016
441.5000	33.7868
442.0000	34.6654
442.5000	35.8783
443.0000	37.0359
443.5000	37.7782
444.0000	38.5025
444.5000	39.7098
445.0000	40.3855
445.5000	41.1955
446.0000	42.3324
446.5000	43.0871
447.0000	44.5918
447.5000	45.6249
448.0000	46.8987
448.5000	48.1959
449.0000	49.2188
449.5000	50.9185
450.0000	51.3461
450.5000	53.2011
451.0000	54.7873
451.5000	55.5452
452.0000	57.1564
452.5000	59.5797
453.0000	60.8967
453.5000	63.2202
454.0000	65.4502
454.5000	67.3721
455.0000	69.2607
455.5000	71.5302
456.0000	73.7856
456.5000	76.196
457.0000	78.9261
457.5000	80.88
458.0000	84.2617
458.5000	87.6391
459.0000	90.6994
459.5000	93.1307
460.0000	95.9792
460.5000	99.3533
461.0000	102.332
461.5000	104.915
462.0000	108.087
462.5000	111.752
463.0000	114.524
463.5000	118.763
464.0000	122.678
464.5000	125.656
465.0000	128.742
465.5000	131.955
466.0000	135.704
466.5000	139.418
467.0000	143.8
467.5000	146.597
468.0000	150.935
468.5000	154.665
469.0000	157.352
469.5000	160.012
470.0000	164.958
470.5000	169.321
471.0000	171.671
471.5000	174.761
472.0000	177.468
472.5000	181.417
473.0000	184.965
473.5000	188.653
474.0000	191.633
474.5000	194.625
475.0000	197.33
475.5000	200.833
476.0000	204.016
476.5000	206.758
477.0000	209.055
477.5000	211.498
478.0000	215.878
478.5000	218.855
479.0000	220.264
479.5000	223.001
480.0000	225.435
480.5000	226.691
481.0000	227.981
481.5000	229.466
482.0000	230.909
482.5000	231.802
483.0000	234.198
483.5000	234.408
484.0000	234.724
484.5000	237.327
485.0000	235.199
485.5000	235.988
486.0000	235.081
486.5000	234.609
487.0000	233.102
487.5000	231.186
488.0000	229.485
488.5000	227.858
489.0000	226.493
489.5000	224.286
490.0000	221.584
490.5000	219.118
491.0000	216.985
491.5000	214.115
492.0000	210.023
492.5000	207.118
493.0000	203.43
493.5000	198.987
494.0000	196.511
494.5000	193.059
495.0000	189.192
495.5000	184.654
496.0000	182.226
496.5000	176.354
497.0000	172.129
497.5000	168.707
498.0000	164.061
498.5000	160.52
499.0000	156.037
499.5000	152.523
500.0000	147.832
500.5000	144.161
501.0000	140.555
501.5000	135.972
502.0000	133.251
502.5000	129.513
503.0000	126.246
503.5000	122.785
504.0000	120.183
504.5000	117.091
505.0000	113.914
505.5000	110.102
506.0000	106.455
506.5000	102.772
507.0000	99.423
507.5000	97.2099
508.0000	94.4454
508.5000	92.3831
509.0000	89.1953
509.5000	86.8149
510.0000	84.1514
510.5000	81.3395
511.0000	79.549
511.5000	77.4107
512.0000	75.2839
512.5000	72.8247
513.0000	70.9796
513.5000	68.8994
514.0000	66.3608
514.5000	65.0484
515.0000	63.3354
515.5000	61.1053
516.0000	59.7169
516.5000	57.4468
517.0000	55.7308
517.5000	54.5263
518.0000	52.8339
518.5000	51.3282
519.0000	50.2601
519.5000	49.2147
520.0000	47.8856
520.5000	46.502
521.0000	45.6471
521.5000	44.2998
522.0000	43.161
522.5000	42.7192
523.0000	41.6195
523.5000	40.6509
524.0000	40.1901
524.5000	39.3735
525.0000	39.0711
525.5000	38.3059
526.0000	37.1254
526.5000	36.9176
527.0000	36.5687
527.5000	36.2425
528.0000	35.7479
528.5000	35.2976
529.0000	34.8518
529.5000	34.4729
530.0000	33.978
530.5000	33.7498
531.0000	33.4042
531.5000	33.1271
532.0000	33.014
532.5000	32.9369
533.0000	32.6968
533.5000	32.6114
534.0000	32.3001
534.5000	31.9131
535.0000	31.7678
535.5000	31.4132
536.0000	31.3159
536.5000	31.2918
537.0000	30.7845
537.5000	31.0484
538.0000	30.9426
538.5000	30.7986
