TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	15:07:54
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	     1.76345
MAXY	   341.11377
MINY	     0.45876
XYDATA
415.0000	1.76345
415.5000	1.72049
416.0000	1.79825
416.5000	1.76049
417.0000	1.72558
417.5000	1.76367
418.0000	1.82931
418.5000	1.90147
419.0000	1.97721
419.5000	1.98594
420.0000	1.95966
420.5000	1.9237
421.0000	1.83878
421.5000	1.88666
422.0000	1.92784
422.5000	1.89594
423.0000	2.01061
423.5000	1.9117
424.0000	2.0361
424.5000	1.90929
425.0000	1.85128
425.5000	1.91109
426.0000	1.99505
426.5000	2.03772
427.0000	1.96859
427.5000	1.97319
428.0000	1.91845
428.5000	1.9712
429.0000	1.97918
429.5000	1.98338
430.0000	2.11146
430.5000	1.92021
431.0000	1.94013
431.5000	1.96732
432.0000	2.08932
432.5000	2.01309
433.0000	2.02493
433.5000	1.9326
434.0000	1.95764
434.5000	2.02486
435.0000	2.01492
435.5000	2.01434
436.0000	2.02518
436.5000	2.04352
437.0000	2.05413
437.5000	2.03483
438.0000	2.02005
438.5000	1.96928
439.0000	2.01172
439.5000	2.03689
440.0000	1.99035
440.5000	1.98122
441.0000	2.00561
441.5000	2.06585
442.0000	2.05454
442.5000	1.97096
443.0000	1.99064
443.5000	1.9874
444.0000	1.96841
444.5000	1.96028
445.0000	2.0543
445.5000	1.99699
446.0000	2.07685
446.5000	2.11646
447.0000	2.1157
447.5000	2.36372
448.0000	2.36345
448.5000	2.42558
449.0000	2.33252
449.5000	2.18019
450.0000	2.15093
450.5000	1.78547
451.0000	1.63732
451.5000	1.64404
452.0000	1.57644
452.5000	1.63576
453.0000	1.75562
453.5000	1.79789
454.0000	1.95013
454.5000	2.07079
455.0000	2.3078
455.5000	2.2389
456.0000	2.31263
456.5000	2.34279
457.0000	2.29173
457.5000	2.35845
458.0000	2.42231
458.5000	2.42663
459.0000	2.52723
459.5000	2.6029
460.0000	2.61713
460.5000	2.64451
461.0000	2.61281
461.5000	2.67373
462.0000	2.77994
462.5000	2.79224
463.0000	2.77503
463.5000	2.93626
464.0000	2.9768
464.5000	2.93791
465.0000	2.94549
465.5000	3.03362
466.0000	3.18275
466.5000	3.12082
467.0000	3.3654
467.5000	3.3249
468.0000	3.50914
468.5000	3.53569
469.0000	3.54457
469.5000	3.72704
470.0000	3.64118
470.5000	3.64319
471.0000	3.81152
471.5000	3.95811
472.0000	3.84971
472.5000	4.16364
473.0000	4.19754
473.5000	4.17431
474.0000	4.21938
474.5000	4.51611
475.0000	4.60758
475.5000	4.79788
476.0000	4.93825
476.5000	5.1908
477.0000	5.3748
477.5000	5.53833
478.0000	5.73367
478.5000	6.00599
479.0000	6.14531
479.5000	6.25809
480.0000	6.43868
480.5000	6.88523
481.0000	7.11496
481.5000	7.43524
482.0000	7.78516
482.5000	8.06328
483.0000	8.54535
483.5000	8.95379
484.0000	9.39139
484.5000	9.7676
485.0000	10.3824
485.5000	10.6825
486.0000	11.3343
486.5000	11.8882
487.0000	12.703
487.5000	13.7397
488.0000	14.3174
488.5000	15.0392
489.0000	16.088
489.5000	17.2215
490.0000	18.4209
490.5000	19.7888
491.0000	21.1152
491.5000	22.3426
492.0000	23.548
492.5000	25.0622
493.0000	27.0607
493.5000	29.0726
494.0000	31.0827
494.5000	33.1576
495.0000	35.442
495.5000	38.0356
496.0000	40.4142
496.5000	42.4124
497.0000	46.1335
497.5000	49.9116
498.0000	52.5503
498.5000	56.526
499.0000	59.4725
499.5000	63.5221
500.0000	67.4111
500.5000	71.1935
501.0000	75.5471
501.5000	81.0782
502.0000	85.3384
502.5000	90.3169
503.0000	95.7481
503.5000	101.979
504.0000	106.666
504.5000	112.166
505.0000	118.887
505.5000	124.946
506.0000	131.277
506.5000	138.374
507.0000	144.978
507.5000	151.173
508.0000	158.107
508.5000	165.414
509.0000	173.403
509.5000	179.981
510.0000	187.117
510.5000	195.45
511.0000	201.195
511.5000	209.385
512.0000	215.775
512.5000	223.001
513.0000	232.194
513.5000	237.244
514.0000	243.843
514.5000	250.664
515.0000	258.923
515.5000	266.161
516.0000	272.026
516.5000	278.363
517.0000	284.263
517.5000	290.143
518.0000	294.287
518.5000	298.772
519.0000	303.244
519.5000	307.855
520.0000	312.322
520.5000	316.925
521.0000	319.365
521.5000	322.654
522.0000	326.112
522.5000	328.948
523.0000	332.154
523.5000	332.89
524.0000	334.876
524.5000	336.456
525.0000	336.415
525.5000	339.777
526.0000	339.387
526.5000	340.204
527.0000	341.114
527.5000	340.879
528.0000	340.628
528.5000	338.49
529.0000	338.691
529.5000	338.065
530.0000	335.998
530.5000	335.248
531.0000	333.418
531.5000	330.072
532.0000	328.224
532.5000	326.93
533.0000	323.409
533.5000	321.176
534.0000	317.817
534.5000	314.632
535.0000	310.714
535.5000	307.738
536.0000	303.491
536.5000	299.974
537.0000	297.546
