TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	15:25:58
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	     0.83307
MAXY	   338.48245
MINY	     0.37528
XYDATA
546.0000	298.922
546.5000	304.21
547.0000	307.887
547.5000	311.907
548.0000	314.506
548.5000	319.724
549.0000	321.343
549.5000	325.596
550.0000	329.476
550.5000	330.235
551.0000	332.492
551.5000	335.23
552.0000	335.222
552.5000	337.055
553.0000	338.416
553.5000	337.636
554.0000	338.482
554.5000	338.312
555.0000	336.322
555.5000	334.202
556.0000	331.361
556.5000	329.553
557.0000	326.444
557.5000	323.725
558.0000	319.517
558.5000	314.701
559.0000	308.515
559.5000	303.871
560.0000	298.92
560.5000	291.229
561.0000	284.228
561.5000	278.942
562.0000	271.561
562.5000	264.092
563.0000	256.538
563.5000	248.587
564.0000	240.667
564.5000	231.645
565.0000	223.977
565.5000	216.927
566.0000	208.865
566.5000	199.552
567.0000	192.555
567.5000	185.315
568.0000	177.331
568.5000	168.718
569.0000	162.77
569.5000	155.322
570.0000	147.846
570.5000	140.827
571.0000	135.063
571.5000	128.997
572.0000	123.506
572.5000	117.825
573.0000	111.25
573.5000	105.061
574.0000	99.9671
574.5000	95.5389
575.0000	90.6874
575.5000	86.1995
576.0000	81.3742
576.5000	77.6598
577.0000	74.2702
577.5000	69.2968
578.0000	65.5302
578.5000	63.002
579.0000	59.046
579.5000	55.7946
580.0000	52.9551
580.5000	50.7613
581.0000	48.1306
581.5000	45.4956
582.0000	43.4486
582.5000	40.8544
583.0000	38.2549
583.5000	35.638
584.0000	34.5115
584.5000	32.1939
585.0000	30.6976
585.5000	28.9678
586.0000	27.7013
586.5000	26.1005
587.0000	24.8216
587.5000	23.6402
588.0000	22.4162
588.5000	21.4178
589.0000	20.2353
589.5000	19.4021
590.0000	18.406
590.5000	17.3219
591.0000	16.3767
591.5000	15.894
592.0000	15.1908
592.5000	13.9444
593.0000	13.4248
593.5000	12.9387
594.0000	12.3433
594.5000	11.8482
595.0000	10.996
595.5000	10.7522
596.0000	10.2323
596.5000	9.74186
597.0000	9.52282
597.5000	9.07091
598.0000	8.54965
598.5000	8.31257
599.0000	8.04434
599.5000	7.76887
600.0000	7.46004
600.5000	7.15877
601.0000	6.78664
601.5000	6.63815
602.0000	6.00996
602.5000	5.99912
603.0000	5.82153
603.5000	5.62589
604.0000	5.52732
604.5000	5.21867
605.0000	5.14109
605.5000	4.89835
606.0000	4.81767
606.5000	4.63122
607.0000	4.38968
607.5000	4.26442
608.0000	4.19837
608.5000	4.01364
609.0000	3.87227
609.5000	3.86377
610.0000	3.68637
610.5000	3.62368
611.0000	3.55556
611.5000	3.32115
612.0000	3.29312
612.5000	3.1906
613.0000	3.17264
613.5000	3.063
614.0000	3.04902
